ilce_adi,mahalle_adi,mahalle_adi,mahalle_koy_uavt,display_name,address,latitude,longitude,estimated_population_mahalle,structural_fragility_score,risk_score,risk_category,1980_oncesi,1980-2000_arasi,2000_sonrasi,1-4 kat_arasi,5-9 kat_arasi,9-19 kat_arasi,cok_agir_hasarli_bina_sayisi,agir_hasarli_bina_sayisi,can_kaybi_sayisi,agir_yarali_sayisi,hastanede_tedavi_sayisi,gecici_barinma,dogalgaz_boru_hasari,icme_suyu_boru_hasari,atik_su_boru_hasari,total_buildings_mahalle
gungoren,Güven Mahallesi,GÜVEN,40500.0,"Güven Mahallesi, Güngören, İstanbul, Marmara Bölgesi, 34160, Türkiye","{""suburb"": ""Güven Mahallesi"", ""town"": ""Güngören"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34160"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.01260484550302,28.874678874172336,15602,386.2,0.2137,EXTREME,259.0,360.0,24.0,34.0,606.0,3.0,24.0,39.0,63.0,33.0,161.0,1754.0,0.0,1.0,1.0,643.0
gungoren,Güngören Merkez Mahallesi,MERKEZ,40496.0,"Güngören Merkez Mahallesi, Güngören, İstanbul, Marmara Bölgesi, 34164, Türkiye","{""suburb"": ""Güngören Merkez Mahallesi"", ""town"": ""Güngören"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34164"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.021817443324686,28.873577652196296,36422,687.0,0.229,EXTREME,334.0,982.0,185.0,118.0,1372.0,11.0,44.0,75.0,112.0,61.0,292.0,4534.0,1.0,1.0,3.0,1501.0
gungoren,Güneştepe Mahallesi,GÜNEÞTEPE,40499.0,"Güneştepe Mahallesi, Güngören, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Güneştepe Mahallesi"", ""town"": ""Güngören"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.02579099410765,28.865042089149206,40450,697.2,0.2009,EXTREME,265.0,1207.0,195.0,253.0,1409.0,5.0,40.0,75.0,102.0,55.0,267.0,4645.0,1.0,1.0,3.0,1667.0
gungoren,Gençosman Mahallesi,GENÇOSMAN,40498.0,"Gençosman Mahallesi, Güngören, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Gençosman Mahallesi"", ""town"": ""Güngören"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.03009740547681,28.88044773668272,30258,443.4,0.1678,EXTREME,109.0,925.0,213.0,410.0,824.0,13.0,27.0,57.0,66.0,35.0,175.0,3121.0,1.0,1.0,3.0,1247.0
gungoren,Akıncılar Mahallesi,AKINCILAR,40497.0,"Akıncılar Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Akıncılar Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.01568522805107,28.869881552108247,16718,306.0,0.1688,EXTREME,121.0,522.0,46.0,56.0,632.0,1.0,21.0,35.0,54.0,29.0,139.0,1911.0,0.0,0.0,1.0,689.0
gungoren,Abdurrahman Nafiz Gürman Mahallesi,ABDURRAHMAN NAFÝZ GÜRMAN,40504.0,"Abdurrahman Nafiz Gürman Mahallesi, Güngören, İstanbul, Marmara Bölgesi, 34173, Türkiye","{""suburb"": ""Abdurrahman Nafiz Gürman Mahallesi"", ""town"": ""Güngören"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34173"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.00596310595592,28.888158541652025,12739,333.2,0.2676,EXTREME,247.0,241.0,37.0,138.0,314.0,73.0,22.0,40.0,67.0,37.0,174.0,2279.0,0.0,1.0,2.0,525.0
zeytinburnu,Beştelsiz Mahallesi,BEÞTELSÝZ,40838.0,"Beştelsiz Mahallesi, Zeytinburnu, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Beştelsiz Mahallesi"", ""town"": ""Zeytinburnu"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.99895078736873,28.905728455392108,26964,684.4,0.1479,EXTREME,361.0,880.0,309.0,482.0,1058.0,10.0,43.0,89.0,56.0,31.0,147.0,2291.0,0.0,1.0,2.0,1550.0
zeytinburnu,Çırpıcı Mahallesi,ÇIRPICI,40837.0,"Çırpıcı Mahallesi, Zeytinburnu, İstanbul, Marmara Bölgesi, 34025, Türkiye","{""suburb"": ""Çırpıcı Mahallesi"", ""town"": ""Zeytinburnu"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34025"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.00037225073637,28.897200624543736,25242,662.2,0.1929,EXTREME,381.0,759.0,311.0,464.0,986.0,1.0,49.0,98.0,77.0,43.0,202.0,2760.0,1.0,1.0,2.0,1451.0
zeytinburnu,Gökalp Mahallesi,GÖKALP,40834.0,"Gökalp Mahallesi, Zeytinburnu, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Gökalp Mahallesi"", ""town"": ""Zeytinburnu"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.99264511083132,28.90720487277119,18701,378.8,0.1395,EXTREME,116.0,716.0,243.0,218.0,856.0,1.0,31.0,62.0,45.0,24.0,118.0,1111.0,0.0,1.0,2.0,1075.0
zeytinburnu,Kazlıçeşme Mahallesi,KAZLIÇEÞME,40840.0,"Kazlıçeşme Mahallesi, Zeytinburnu, İstanbul, Marmara Bölgesi, 34020, Türkiye","{""suburb"": ""Kazlıçeşme Mahallesi"", ""town"": ""Zeytinburnu"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34020"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.99044316678506,28.910869744251062,9080,182.8,0.1104,EXTREME,111.0,171.0,240.0,449.0,60.0,13.0,25.0,44.0,13.0,8.0,36.0,346.0,0.0,1.0,3.0,522.0
zeytinburnu,Merkezefendi Mahallesi,MERKEZEFENDÝ,40842.0,"Merkezefendi Mahallesi, Zeytinburnu, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Merkezefendi Mahallesi"", ""town"": ""Zeytinburnu"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.01339507791669,28.915257238274897,16857,408.8,0.1418,EXTREME,182.0,625.0,162.0,469.0,469.0,31.0,29.0,60.0,39.0,24.0,105.0,2617.0,1.0,1.0,2.0,969.0
zeytinburnu,Nuripaşa Mahallesi,NURÝPAÞA,40832.0,"Nuripaşa Mahallesi, Zeytinburnu, İstanbul, Marmara Bölgesi, 34025, Türkiye","{""suburb"": ""Nuripaşa Mahallesi"", ""town"": ""Zeytinburnu"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34025"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.98651116574134,28.901041425192926,21623,408.1,0.178,EXTREME,43.0,1017.0,183.0,251.0,991.0,1.0,39.0,77.0,66.0,37.0,173.0,3220.0,1.0,1.0,2.0,1243.0
zeytinburnu,Seyitnizam Mahallesi,SEYÝTNÝZAM,40841.0,"Seyitnizam Mahallesi, Zeytinburnu, İstanbul, Marmara Bölgesi, 34015, Türkiye","{""suburb"": ""Seyitnizam Mahallesi"", ""town"": ""Zeytinburnu"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34015"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.006768393009935,28.905855541711652,27016,534.0,0.1495,EXTREME,157.0,1024.0,372.0,839.0,672.0,42.0,37.0,92.0,51.0,28.0,134.0,2363.0,1.0,1.0,3.0,1553.0
zeytinburnu,Sümer Mahallesi,SÜMER,40831.0,"Sümer Mahallesi, Zeytinburnu, İstanbul, Marmara Bölgesi, 34025, Türkiye","{""suburb"": ""Sümer Mahallesi"", ""town"": ""Zeytinburnu"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34025"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.98781456253177,28.89496070442358,22632,422.9,0.2117,EXTREME,53.0,1025.0,223.0,252.0,989.0,60.0,41.0,80.0,87.0,47.0,229.0,5682.0,1.0,1.0,3.0,1301.0
zeytinburnu,Telsiz Mahallesi,TELSÝZ,40839.0,"Telsiz Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Telsiz Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.99993725574995,28.911745155200535,35488,869.6,0.2156,EXTREME,567.0,763.0,710.0,596.0,1443.0,1.0,72.0,133.0,84.0,48.0,223.0,1094.0,1.0,1.0,3.0,2040.0
zeytinburnu,Veliefendi Mahallesi,VELÝEFENDÝ,40836.0,"Veliefendi Mahallesi, Zeytinburnu, İstanbul, Marmara Bölgesi, 34025, Türkiye","{""suburb"": ""Veliefendi Mahallesi"", ""town"": ""Zeytinburnu"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34025"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.996302671575734,28.89813378477253,22563,458.2,0.1743,EXTREME,92.0,1020.0,185.0,418.0,879.0,0.0,39.0,80.0,66.0,38.0,175.0,3400.0,1.0,1.0,2.0,1297.0
zeytinburnu,Yenidoğan Mahallesi,YENÝDOÐAN,40833.0,"Yenidoğan Mahallesi, Zeytinburnu, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Yenidoğan Mahallesi"", ""town"": ""Zeytinburnu"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.98878642756285,28.90601984178396,9533,191.8,0.1057,EXTREME,31.0,450.0,67.0,109.0,438.0,1.0,17.0,33.0,24.0,13.0,63.0,1715.0,0.0,0.0,1.0,548.0
zeytinburnu,Yeşiltepe Mahallesi,YEÞÝLTEPE,40835.0,"Yeşiltepe Mahallesi, Zeytinburnu, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Yeşiltepe Mahallesi"", ""town"": ""Zeytinburnu"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.99222615856644,28.900610086189396,15465,309.8,0.1305,EXTREME,50.0,726.0,113.0,203.0,685.0,1.0,26.0,52.0,45.0,25.0,118.0,4250.0,0.0,0.0,1.0,889.0
zeytinburnu,Maltepe Mahallesi,MALTEPE,40843.0,"Maltepe Mahallesi, Zeytinburnu, İstanbul, Marmara Bölgesi, 34010, Türkiye","{""suburb"": ""Maltepe Mahallesi"", ""town"": ""Zeytinburnu"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34010"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.022298397975256,28.910656352904923,27173,783.7,0.1564,EXTREME,450.0,927.0,185.0,1228.0,269.0,65.0,62.0,125.0,15.0,8.0,44.0,181.0,1.0,1.0,4.0,1562.0
fatih,Hırka-i Şerif Mahallesi,HIRKA-Ý ÞERÝF,99138.0,"Hırka-i Şerif Mahallesi, Fatih, İstanbul, Marmara Bölgesi, 34091, Türkiye","{""suburb"": ""Hırka-i Şerif Mahallesi"", ""town"": ""Fatih"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34091"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.02238835496479,28.938962100228157,12898,1334.8,0.235,EXTREME,1224.0,309.0,52.0,624.0,960.0,1.0,78.0,125.0,83.0,52.0,217.0,2714.0,1.0,1.0,2.0,1585.0
fatih,Aksaray Mahallesi,AKSARAY,99127.0,"Aksaray Mahallesi, Fatih, İstanbul, Marmara Bölgesi, 34096, Türkiye","{""suburb"": ""Aksaray Mahallesi"", ""town"": ""Fatih"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34096"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.0033211534256,28.949309632765953,12002,1191.7,0.1977,EXTREME,1095.0,259.0,121.0,850.0,586.0,39.0,81.0,130.0,40.0,27.0,103.0,1136.0,1.0,1.0,2.0,1475.0
fatih,Atikali Mahallesi,ATÝKALÝ,99140.0,"Atikali Mahallesi, Fatih, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Atikali Mahallesi"", ""town"": ""Fatih"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.02505251287293,28.94496747811537,7885,743.6,0.1639,EXTREME,679.0,167.0,123.0,371.0,598.0,0.0,45.0,73.0,52.0,32.0,134.0,1747.0,0.0,0.0,1.0,969.0
fatih,Ayvansaray Mahallesi,AYVANSARAY,99146.0,"Ayvansaray Mahallesi, Fatih, İstanbul, Marmara Bölgesi, 34087, Türkiye","{""suburb"": ""Ayvansaray Mahallesi"", ""town"": ""Fatih"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34087"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.03516550605062,28.943460312388037,21491,2113.6,0.2327,EXTREME,2004.0,259.0,378.0,2231.0,410.0,0.0,111.0,214.0,56.0,47.0,154.0,2164.0,1.0,1.0,2.0,2641.0
fatih,Derviş Ali Mahallesi,DERVÝÞ ALÝ,40422.0,"Derviş Ali Mahallesi, Fatih, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Derviş Ali Mahallesi"", ""town"": ""Fatih"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.029129833318066,28.9409099329353,13215,1323.2,0.1474,EXTREME,1231.0,242.0,151.0,987.0,637.0,0.0,60.0,114.0,49.0,35.0,131.0,1856.0,0.0,0.0,1.0,1624.0
fatih,Karagümrük Mahallesi,KARAGÜMRÜK,99139.0,"Karagümrük Mahallesi, Fatih, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Karagümrük Mahallesi"", ""town"": ""Fatih"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.025710338648885,28.934455554084128,7226,559.8,0.155,EXTREME,497.0,144.0,247.0,516.0,360.0,12.0,42.0,70.0,41.0,27.0,108.0,1194.0,0.0,1.0,1.0,888.0
fatih,Katip Kasım Mahallesi,KATÝP KASIM,40320.0,"Katip Kasım Mahallesi, Fatih, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Katip Kasım Mahallesi"", ""town"": ""Fatih"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.00474999934932,28.955388919802452,4304,435.0,0.0731,HIGH,394.0,114.0,21.0,328.0,200.0,1.0,29.0,48.0,7.0,5.0,18.0,249.0,0.0,0.0,1.0,529.0
fatih,Muhsine Hatun Mahallesi,MUHSÝNE HATUN,40328.0,"Muhsine Hatun Mahallesi, Fatih, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Muhsine Hatun Mahallesi"", ""town"": ""Fatih"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.00348977632976,28.962083768917115,3434,349.6,0.0518,HIGH,317.0,91.0,14.0,299.0,123.0,0.0,19.0,33.0,6.0,4.0,16.0,276.0,0.0,0.0,0.0,422.0
fatih,Nişanca Mahallesi,NÝÞANCA,40329.0,"Nişanca Mahallesi, Fatih, İstanbul, Marmara Bölgesi, 34130, Türkiye","{""suburb"": ""Nişanca Mahallesi"", ""town"": ""Fatih"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34130"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.00514771508702,28.959394850071188,5590,406.3,0.0801,HIGH,312.0,252.0,123.0,345.0,340.0,2.0,29.0,51.0,12.0,8.0,31.0,539.0,0.0,0.0,1.0,687.0
fatih,Ali Kuşçu Mahallesi,ALÝ KUÞÇU,99141.0,"Ali Kuşçu Mahallesi, Fatih, İstanbul, Marmara Bölgesi, 34083, Türkiye","{""suburb"": ""Ali Kuşçu Mahallesi"", ""town"": ""Fatih"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34083"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.021036078284894,28.94934070074488,7982,789.8,0.1519,EXTREME,721.0,186.0,74.0,376.0,604.0,1.0,49.0,77.0,42.0,28.0,111.0,1255.0,0.0,0.0,1.0,981.0
fatih,Balat Mahallesi,BALAT,99145.0,"Balat Mahallesi, Fatih, İstanbul, Marmara Bölgesi, 34087, Türkiye","{""suburb"": ""Balat Mahallesi"", ""town"": ""Fatih"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34087"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.02916318917579,28.948618636431288,14745,1444.3,0.171,EXTREME,1352.0,231.0,229.0,1153.0,659.0,0.0,78.0,144.0,51.0,41.0,137.0,1618.0,0.0,0.0,1.0,1812.0
fatih,Yavuz Sultan Selim Mahallesi,YAVUZ SULTAN SELÝM,99144.0,"Yavuz Sultan Selim Mahallesi, Fatih, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Yavuz Sultan Selim Mahallesi"", ""town"": ""Fatih"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.02620238275664,28.954331214567546,12303,1155.9,0.1312,EXTREME,1069.0,216.0,227.0,828.0,684.0,0.0,54.0,104.0,39.0,30.0,107.0,1849.0,0.0,0.0,1.0,1512.0
fatih,Akşemsettin Mahallesi,AKÞEMSETTÝN,99137.0,"Akşemsettin Mahallesi, Fatih, İstanbul, Marmara Bölgesi, 34080, Türkiye","{""suburb"": ""Akşemsettin Mahallesi"", ""town"": ""Fatih"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34080"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.018129504264664,28.9442205513367,12906,1204.8,0.1894,EXTREME,1047.0,436.0,103.0,149.0,1435.0,2.0,64.0,100.0,67.0,41.0,174.0,2010.0,1.0,1.0,1.0,1586.0
fatih,İskenderpaşa Mahallesi,ÝSKENDERPAÞA,40397.0,"İskenderpaşa Mahallesi, Fatih, İstanbul, Marmara Bölgesi, 34120, Türkiye","{""suburb"": ""İskenderpaşa Mahallesi"", ""town"": ""Fatih"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34120"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.01333881766882,28.950010027166694,9797,929.0,0.1225,EXTREME,840.0,236.0,128.0,243.0,959.0,2.0,41.0,70.0,33.0,21.0,88.0,1152.0,0.0,1.0,1.0,1204.0
fatih,Molla Gürani Mahallesi,MOLLA GÜRANÝ,99136.0,"Molla Gürani Mahallesi, Fatih, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Molla Gürani Mahallesi"", ""town"": ""Fatih"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.01320550851598,28.942002302654878,9439,944.2,0.162,EXTREME,863.0,221.0,76.0,168.0,978.0,14.0,52.0,82.0,48.0,29.0,124.0,1405.0,0.0,1.0,1.0,1160.0
fatih,Topkapı Mahallesi,TOPKAPI,99135.0,"Topkapı Mahallesi, Fatih, İstanbul, Marmara Bölgesi, 34093, Türkiye","{""suburb"": ""Topkapı Mahallesi"", ""town"": ""Fatih"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34093"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.01923967073283,28.93186237560725,7934,818.6,0.193,EXTREME,762.0,153.0,60.0,567.0,393.0,15.0,61.0,94.0,46.0,31.0,120.0,1193.0,1.0,1.0,1.0,975.0
fatih,Hobyar Mahallesi,HOBYAR,40315.0,"Hobyar Mahallesi, Fatih, İstanbul, Marmara Bölgesi, 34112, Türkiye","{""suburb"": ""Hobyar Mahallesi"", ""town"": ""Fatih"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34112"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.0150414549017,28.973936670704198,2831,204.9,0.0244,MEDIUM,162.0,112.0,74.0,114.0,221.0,13.0,11.0,20.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,348.0
fatih,Molla Fenari,MOLLA FENARÝ,40326.0,"Molla Fenari, Fatih, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Molla Fenari"", ""town"": ""Fatih"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.009925329395585,28.971364791510684,3995,361.1,0.0299,MEDIUM,317.0,118.0,56.0,278.0,213.0,0.0,20.0,36.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,491.0
fatih,Sururi Mahallesi,SURURÝ,40334.0,"Sururi Mahallesi, Fatih, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Sururi Mahallesi"", ""town"": ""Fatih"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.01298175834367,28.971562729153153,2343,155.3,0.0149,MEDIUM,124.0,77.0,87.0,110.0,178.0,0.0,10.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,288.0
fatih,Alemdar Mahallesi,ALEMDAR,40307.0,"Alemdar Mahallesi, Fatih, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Alemdar Mahallesi"", ""town"": ""Fatih"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.00960040798712,28.97621952258166,3458,334.8,0.0229,MEDIUM,294.0,114.0,17.0,203.0,221.0,1.0,10.0,21.0,0.0,0.0,2.0,33.0,0.0,1.0,0.0,425.0
fatih,Binbirdirek Mahallesi,BÝNBÝRDÝREK,40310.0,"Binbirdirek Mahallesi, Fatih, İstanbul, Marmara Bölgesi, 34122, Türkiye","{""suburb"": ""Binbirdirek Mahallesi"", ""town"": ""Fatih"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34122"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.006819188022256,28.97370736582542,2319,200.2,0.0433,HIGH,173.0,72.0,40.0,129.0,154.0,2.0,12.0,22.0,3.0,2.0,7.0,110.0,0.0,0.0,1.0,285.0
fatih,Küçük Ayasofya Mahallesi,KÜÇÜK AYASOFYA,40321.0,"Küçük Ayasofya Mahallesi, Fatih, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Küçük Ayasofya Mahallesi"", ""town"": ""Fatih"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.00313098178486,28.972564344332593,5566,594.1,0.0652,HIGH,560.0,93.0,31.0,628.0,56.0,0.0,27.0,53.0,7.0,6.0,20.0,335.0,0.0,0.0,1.0,684.0
fatih,Sultan Ahmet Mahallesi,SULTAN AHMET,40333.0,"Sultan Ahmet Mahallesi, Fatih, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Sultan Ahmet Mahallesi"", ""town"": ""Fatih"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.003915873902,28.977983310071195,2970,296.4,0.0435,HIGH,284.0,28.0,53.0,349.0,16.0,0.0,17.0,34.0,4.0,3.0,10.0,128.0,0.0,0.0,0.0,365.0
fatih,Seyyid Ömer Mahallesi,SEYYÝD ÖMER,40387.0,"Seyyid Ömer Mahallesi, Fatih, İstanbul, Marmara Bölgesi, 34098, Türkiye","{""suburb"": ""Seyyid Ömer Mahallesi"", ""town"": ""Fatih"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34098"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.00910269300852,28.93155854270408,11986,1191.2,0.2491,EXTREME,1093.0,264.0,116.0,385.0,1088.0,0.0,77.0,119.0,91.0,54.0,236.0,2979.0,1.0,1.0,2.0,1473.0
fatih,Silivrikapı Mahallesi,SÝLÝVRÝKAPI,99132.0,"Silivrikapı Mahallesi, Fatih, İstanbul, Marmara Bölgesi, Türkiye","{""city"": ""Silivrikapı Mahallesi"", ""town"": ""Fatih"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.005301721021226,28.927293953492438,8031,821.4,0.2056,EXTREME,752.0,192.0,43.0,332.0,649.0,6.0,53.0,83.0,66.0,39.0,171.0,2012.0,0.0,1.0,1.0,987.0
fatih,Sümbül Efendi Mahallesi,SÜMBÜL EFENDÝ,99131.0,"Sümbül Efendi Mahallesi, Fatih, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Sümbül Efendi Mahallesi"", ""town"": ""Fatih"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.00192695062399,28.924877555211157,6982,742.6,0.2209,EXTREME,693.0,138.0,27.0,389.0,469.0,0.0,56.0,87.0,63.0,40.0,164.0,2220.0,0.0,1.0,1.0,858.0
fatih,Yedikule Mahallesi,YEDÝKULE,99130.0,"Yedikule Mahallesi, Fatih, İstanbul, Marmara Bölgesi, Türkiye","{""city"": ""Yedikule Mahallesi"", ""town"": ""Fatih"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.993980129990035,28.92417373721029,11701,1389.8,0.3721,EXTREME,1379.0,26.0,33.0,914.0,524.0,0.0,137.0,185.0,118.0,83.0,301.0,2588.0,1.0,1.0,2.0,1438.0
fatih,Cerrahpaşa Mahallesi,CERRAHPAÞA,99128.0,"Cerrahpaşa Mahallesi, Fatih, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Cerrahpaşa Mahallesi"", ""town"": ""Fatih"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.00247403553999,28.94082620792078,6558,653.5,0.1747,EXTREME,606.0,125.0,75.0,412.0,385.0,9.0,50.0,76.0,41.0,25.0,106.0,1086.0,0.0,1.0,1.0,806.0
fatih,Koca Mustafapaşa Mahallesi,KOCA MUSTAFAPAÞA,40390.0,"Koca Mustafapaşa Mahallesi, Fatih, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Koca Mustafapaşa Mahallesi"", ""town"": ""Fatih"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.00005843833411,28.932203982272164,14216,1568.0,0.3366,EXTREME,1491.0,214.0,42.0,854.0,892.0,1.0,128.0,185.0,120.0,78.0,309.0,2981.0,1.0,1.0,2.0,1747.0
